2026-06-13 15:39:31.959 [restartedMain] INFO  p.JobMatchingAndRecruitmentSystemApplication - Starting JobMatchingAndRecruitmentSystemApplication using Java 21.0.9 with PID 17632 (D:\HOC_LAP_TRINH\JavaWebService\Job_Matching_and_Recruitment_System\build\classes\java\main started by HUY HOAN in D:\HOC_LAP_TRINH\JavaWebService\Job_Matching_and_Recruitment_System)
2026-06-13 16:19:17.524 [http-nio-8080-exec-6] INFO  project.aspect.AppAspect - User: anonymousUser | Chức năng: login() | Thời gian thực hiện: 134 ms
2026-06-13 16:20:11.274 [http-nio-8080-exec-7] INFO  project.aspect.AppAspect - User: Anonymous | Chức năng: isCheckBlacklist() | Thời gian thực hiện: 0 ms
2026-06-13 16:20:18.869 [http-nio-8080-exec-8] INFO  project.aspect.AppAspect - User: Anonymous | Chức năng: isCheckBlacklist() | Thời gian thực hiện: 1 ms
2026-06-13 16:20:18.896 [http-nio-8080-exec-8] INFO  project.service.impl.ApplicationServiceImpl - Không tìm thấy đơn ứng tuyển muốn duyệt !
2026-06-13 16:21:03.105 [http-nio-8080-exec-10] INFO  project.aspect.AppAspect - User: anonymousUser | Chức năng: createRefreshToken() | Thời gian thực hiện: 5 ms
2026-06-13 16:21:03.105 [http-nio-8080-exec-10] INFO  project.aspect.AppAspect - User: anonymousUser | Chức năng: login() | Thời gian thực hiện: 127 ms
2026-06-13 16:21:22.219 [http-nio-8080-exec-2] INFO  project.aspect.AppAspect - User: Anonymous | Chức năng: isCheckBlacklist() | Thời gian thực hiện: 0 ms
2026-06-13 16:21:22.225 [http-nio-8080-exec-2] INFO  project.service.impl.ApplicationServiceImpl - Không tìm thấy đơn ứng tuyển muốn duyệt !
2026-06-13 16:21:26.384 [http-nio-8080-exec-3] INFO  project.aspect.AppAspect - User: Anonymous | Chức năng: isCheckBlacklist() | Thời gian thực hiện: 1 ms
2026-06-13 16:21:34.838 [http-nio-8080-exec-5] INFO  project.aspect.AppAspect - User: Anonymous | Chức năng: isCheckBlacklist() | Thời gian thực hiện: 1 ms
2026-06-13 16:22:32.726 [http-nio-8080-exec-4] INFO  project.aspect.AppAspect - User: Anonymous | Chức năng: isCheckBlacklist() | Thời gian thực hiện: 1 ms
2026-06-13 16:22:32.739 [http-nio-8080-exec-4] INFO  project.aspect.AppAspect - User: employer1@gmail.com | Chức năng: isCheckBlacklist() | Thời gian thực hiện: 1 ms
2026-06-13 16:22:32.744 [http-nio-8080-exec-4] INFO  project.aspect.AppAspect - User: employer1@gmail.com | Chức năng: revokeRefreshToken() | Thời gian thực hiện: 5 ms
2026-06-13 16:22:32.748 [http-nio-8080-exec-4] INFO  project.service.impl.UserServiceImpl - Thời gian còn lại của token (ms): 510251
2026-06-13 16:22:32.749 [http-nio-8080-exec-4] INFO  project.aspect.AppAspect - User: employer1@gmail.com | Chức năng: blacklistToken() | Thời gian thực hiện: 1 ms
2026-06-13 16:22:32.749 [http-nio-8080-exec-4] INFO  project.service.impl.UserServiceImpl - Đã lưu token vào Redis Blacklist thành công.
2026-06-13 16:22:32.749 [http-nio-8080-exec-4] INFO  project.service.impl.UserServiceImpl - User employer1@gmail.com đã đăng xuất thành công và vô hiệu hóa Token.
2026-06-13 16:22:32.749 [http-nio-8080-exec-4] INFO  project.aspect.AppAspect - User: employer1@gmail.com | Chức năng: logout() | Thời gian thực hiện: 11 ms
2026-06-13 16:22:36.772 [http-nio-8080-exec-6] INFO  project.aspect.AppAspect - User: anonymousUser | Chức năng: createRefreshToken() | Thời gian thực hiện: 4 ms
2026-06-13 16:22:36.773 [http-nio-8080-exec-6] INFO  project.aspect.AppAspect - User: anonymousUser | Chức năng: login() | Thời gian thực hiện: 118 ms
2026-06-13 16:22:53.120 [http-nio-8080-exec-7] INFO  project.aspect.AppAspect - User: Anonymous | Chức năng: isCheckBlacklist() | Thời gian thực hiện: 0 ms
2026-06-13 16:22:55.813 [http-nio-8080-exec-8] INFO  project.aspect.AppAspect - User: Anonymous | Chức năng: isCheckBlacklist() | Thời gian thực hiện: 1 ms
2026-06-13 16:22:58.795 [http-nio-8080-exec-9] INFO  project.aspect.AppAspect - User: Anonymous | Chức năng: isCheckBlacklist() | Thời gian thực hiện: 1 ms
2026-06-13 16:25:02.829 [http-nio-8080-exec-1] INFO  project.aspect.AppAspect - User: Anonymous | Chức năng: isCheckBlacklist() | Thời gian thực hiện: 2 ms
2026-06-13 16:25:02.851 [http-nio-8080-exec-1] INFO  project.aspect.AppAspect - User: employer1@gmail.com | Chức năng: updateStatusApplication() | Thời gian thực hiện: 15 ms
2026-06-13 16:26:33.642 [http-nio-8080-exec-4] INFO  project.aspect.AppAspect - User: anonymousUser | Chức năng: createRefreshToken() | Thời gian thực hiện: 2 ms
2026-06-13 16:26:33.642 [http-nio-8080-exec-4] INFO  project.aspect.AppAspect - User: anonymousUser | Chức năng: login() | Thời gian thực hiện: 135 ms
2026-06-13 16:26:40.648 [http-nio-8080-exec-6] INFO  project.aspect.AppAspect - User: Anonymous | Chức năng: isCheckBlacklist() | Thời gian thực hiện: 1 ms
2026-06-13 16:26:40.935 [http-nio-8080-exec-6] INFO  project.aspect.AppAspect - User: employer1@gmail.com | Chức năng: changePassword() | Thời gian thực hiện: 265 ms
2026-06-13 16:27:19.349 [http-nio-8080-exec-7] INFO  project.aspect.AppAspect - User: anonymousUser | Chức năng: forgotPassword() | Thời gian thực hiện: 4 ms
2026-06-13 16:27:49.250 [http-nio-8080-exec-8] INFO  project.aspect.AppAspect - User: anonymousUser | Chức năng: resetPassword() | Thời gian thực hiện: 124 ms
2026-06-13 16:29:54.652 [http-nio-8080-exec-2] INFO  project.aspect.AppAspect - User: anonymousUser | Chức năng: createRefreshToken() | Thời gian thực hiện: 4 ms
2026-06-13 16:29:54.652 [http-nio-8080-exec-2] INFO  project.aspect.AppAspect - User: anonymousUser | Chức năng: login() | Thời gian thực hiện: 124 ms
2026-06-13 16:30:45.379 [http-nio-8080-exec-5] INFO  project.aspect.AppAspect - User: Anonymous | Chức năng: isCheckBlacklist() | Thời gian thực hiện: 1 ms
2026-06-13 16:31:52.478 [http-nio-8080-exec-7] INFO  project.aspect.AppAspect - User: anonymousUser | Chức năng: createRefreshToken() | Thời gian thực hiện: 3 ms
2026-06-13 16:31:52.478 [http-nio-8080-exec-7] INFO  project.aspect.AppAspect - User: anonymousUser | Chức năng: login() | Thời gian thực hiện: 123 ms
2026-06-13 16:32:04.126 [http-nio-8080-exec-8] INFO  project.aspect.AppAspect - User: Anonymous | Chức năng: isCheckBlacklist() | Thời gian thực hiện: 1 ms
2026-06-13 16:36:33.848 [http-nio-8080-exec-2] INFO  project.aspect.AppAspect - User: Anonymous | Chức năng: isCheckBlacklist() | Thời gian thực hiện: 0 ms
2026-06-13 16:36:33.868 [http-nio-8080-exec-2] INFO  project.aspect.AppAspect - User: employer1@gmail.com | Chức năng: updateStatusApplication() | Thời gian thực hiện: 14 ms
2026-06-13 16:36:39.770 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-06-13 16:36:39.772 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
